customer_id,first_name,last_name,email,city,country,registration_date,customer_segment
317,Lea,Schmidt,lea.schmidt317@example.com,Hanover,Germany,2024-09-24,Standard
318,Marie,Schmidt,marie.schmidt318@example.com,Dresden,Germany,2025-01-17,Standard
319,Mia,Schneider,mia.schneider319@example.com,Stuttgart,Germany,2024-08-27,Standard
320,Tom,Klein,tom.klein320@example.com,Cologne,Germany,2023-12-26,Standard
321,Mia,Schwarz,mia.schwarz321@example.com,Dortmund,Germany,2025-01-19,Standard
322,Julia,Schulz,julia.schulz322@example.com,Frankfurt,Germany,2023-12-03,Premium
323,Tim,Hoffmann,tim.hoffmann323@example.com,Hanover,Germany,2024-11-24,Premium
324,Paul,Wolf,paul.wolf324@example.com,Munich,Germany,2023-06-04,Standard
325,Clara,Becker,clara.becker325@example.com,Nuremberg,Germany,2025-03-24,Business
326,Finn,Bauer,finn.bauer326@example.com,Hanover,Germany,2023-07-04,Premium
327,Laura,Mueller,laura.mueller327@example.com,Dortmund,Germany,2024-06-25,Standard
328,Paul,Wolf,paul.wolf328@example.com,Bremen,Germany,2025-01-24,Standard
329,Tom,Schulz,tom.schulz329@example.com,Nuremberg,Germany,2025-02-19,Standard
330,Lea,Bauer,lea.bauer330@example.com,Bremen,Germany,2023-08-10,Standard
331,Leon,Schroeder,leon.schroeder331@example.com,Essen,Germany,2023-02-21,Standard
332,Finn,Koch,finn.koch332@example.com,Bremen,Germany,2024-03-29,Premium
333,Lena,Wolf,lena.wolf333@example.com,Bremen,Germany,2024-09-10,Standard
334,Jonas,Fischer,jonas.fischer334@example.com,Berlin,Germany,2023-10-14,Standard
335,Max,Hoffmann,max.hoffmann335@example.com,Hamburg,Germany,2025-10-05,Standard
336,Paul,Becker,paul.becker336@example.com,Duesseldorf,Germany,2023-10-05,Standard
337,Marie,Bauer,marie.bauer337@example.com,Essen,Germany,2025-05-08,Premium
338,Tom,Weber,tom.weber338@example.com,Bremen,Germany,2025-04-29,Premium
339,Paul,Schroeder,paul.schroeder339@example.com,Frankfurt,Germany,2025-04-15,Standard
340,Max,Bauer,max.bauer340@example.com,Leipzig,Germany,2024-03-20,Standard
341,Marie,Becker,marie.becker341@example.com,Hamburg,Germany,2025-01-12,Standard
342,David,Bauer,david.bauer342@example.com,Berlin,Germany,2025-01-04,Standard
343,Laura,Schulz,laura.schulz343@example.com,Hamburg,Germany,2024-01-24,Standard
344,Marie,Schneider,marie.schneider344@example.com,Bremen,Germany,2024-03-10,Standard
345,Lea,Braun,lea.braun345@example.com,Berlin,Germany,2023-02-13,Standard
346,Sophie,Becker,sophie.becker346@example.com,Hanover,Germany,2023-09-15,Standard
347,Sarah,Wagner,sarah.wagner347@example.com,Nuremberg,Germany,2023-05-21,Standard
348,Clara,Schwarz,clara.schwarz348@example.com,Essen,Germany,2024-02-29,Standard
349,Emma,Becker,emma.becker349@example.com,Hanover,Germany,2024-11-03,Standard
350,Mia,Braun,mia.braun350@example.com,Frankfurt,Germany,2023-01-06,Standard
351,Mia,Weber,mia.weber351@example.com,Hanover,Germany,2024-05-28,Standard
352,Ben,Fischer,ben.fischer352@example.com,Munich,Germany,2023-02-22,Premium
353,Anna,Bauer,anna.bauer353@example.com,Essen,Germany,2024-05-02,Premium
354,Sophie,Mueller,sophie.mueller354@example.com,Frankfurt,Germany,2023-12-23,Standard
355,Max,Weber,max.weber355@example.com,Dortmund,Germany,2025-05-12,Standard
356,Paul,Schneider,paul.schneider356@example.com,Leipzig,Germany,2025-09-02,Standard
357,Clara,Bauer,clara.bauer357@example.com,Essen,Germany,2025-11-17,Standard
358,Paul,Wolf,paul.wolf358@example.com,Cologne,Germany,2025-10-28,Standard
359,Niklas,Schmidt,niklas.schmidt359@example.com,Frankfurt,Germany,2025-12-03,Business
360,Marie,Mueller,marie.mueller360@example.com,Leipzig,Germany,2023-05-05,Standard
361,Laura,Klein,laura.klein361@example.com,Leipzig,Germany,2023-08-10,Standard
362,Nina,Wolf,nina.wolf362@example.com,Duisburg,Germany,2023-05-31,Standard
363,Lena,Koch,lena.koch363@example.com,Hamburg,Germany,2023-10-31,Standard
364,Mia,Schulz,mia.schulz364@example.com,Duesseldorf,Germany,2024-10-27,Standard
365,Niklas,Neumann,niklas.neumann365@example.com,Leipzig,Germany,2024-08-26,Business
366,Julia,Braun,julia.braun366@example.com,Hamburg,Germany,2025-05-31,Standard
367,Nina,Fischer,nina.fischer367@example.com,Duesseldorf,Germany,2024-03-16,Business
368,Marie,Becker,marie.becker368@example.com,Stuttgart,Germany,2025-04-27,Business
369,Marie,Richter,marie.richter369@example.com,Dresden,Germany,2025-05-01,Standard
370,Paul,Koch,paul.koch370@example.com,Stuttgart,Germany,2025-05-24,Standard
371,David,Schulz,david.schulz371@example.com,Munich,Germany,2025-02-05,Standard
372,David,Schroeder,david.schroeder372@example.com,Hamburg,Germany,2023-05-18,Standard
373,Lena,Schneider,lena.schneider373@example.com,Hamburg,Germany,2025-06-03,Standard
374,Tom,Bauer,tom.bauer374@example.com,Dortmund,Germany,2023-09-24,Premium
375,Max,Zimmermann,max.zimmermann375@example.com,Bremen,Germany,2024-11-06,Standard
376,Paul,Klein,paul.klein376@example.com,Nuremberg,Germany,2024-12-25,Standard
377,David,Klein,david.klein377@example.com,Frankfurt,Germany,2023-04-16,Premium
378,Niklas,Hoffmann,niklas.hoffmann378@example.com,Hamburg,Germany,2024-12-21,Standard
379,Sarah,Neumann,sarah.neumann379@example.com,Munich,Germany,2024-03-11,Premium
380,David,Schroeder,david.schroeder380@example.com,Nuremberg,Germany,2024-04-04,Standard
381,Paul,Bauer,paul.bauer381@example.com,Hamburg,Germany,2025-01-22,Standard
382,Clara,Schulz,clara.schulz382@example.com,Hanover,Germany,2024-04-08,Premium
383,Jonas,Schwarz,jonas.schwarz383@example.com,Essen,Germany,2023-02-23,Standard
384,David,Schulz,david.schulz384@example.com,Munich,Germany,2023-03-01,Premium
385,Hannah,Hoffmann,hannah.hoffmann385@example.com,Stuttgart,Germany,2024-11-26,Premium
386,Anna,Meyer,anna.meyer386@example.com,Essen,Germany,2023-10-21,Premium
387,David,Richter,david.richter387@example.com,Munich,Germany,2023-05-23,Standard
388,Tom,Mueller,tom.mueller388@example.com,Dresden,Germany,2023-07-07,Standard
389,Julia,Wagner,julia.wagner389@example.com,Duesseldorf,Germany,2025-02-09,Premium
390,Marie,Koch,marie.koch390@example.com,Stuttgart,Germany,2023-11-19,Premium
391,Lukas,Koch,lukas.koch391@example.com,Duisburg,Germany,2023-06-23,Business
392,Max,Weber,max.weber392@example.com,Hanover,Germany,2023-11-19,Standard
393,Niklas,Schmidt,niklas.schmidt393@example.com,Frankfurt,Germany,2023-06-17,Standard
394,Marie,Klein,marie.klein394@example.com,Essen,Germany,2025-09-21,Premium
395,Marie,Klein,marie.klein395@example.com,Cologne,Germany,2024-07-13,Standard
396,Clara,Neumann,clara.neumann396@example.com,Stuttgart,Germany,2023-08-22,Business
397,Jonas,Fischer,jonas.fischer397@example.com,Bremen,Germany,2024-08-03,Premium
398,David,Zimmermann,david.zimmermann398@example.com,Dortmund,Germany,2025-09-23,Standard
399,David,Hoffmann,david.hoffmann399@example.com,Cologne,Germany,2023-04-04,Premium
400,Laura,Braun,laura.braun400@example.com,Berlin,Germany,2023-04-23,Premium
401,Emma,Hoffmann,emma.hoffmann401@example.com,Hanover,Germany,2024-03-08,Standard
402,Mia,Schulz,mia.schulz402@example.com,Stuttgart,Germany,2024-08-15,Business
403,Paul,Mueller,paul.mueller403@example.com,Dresden,Germany,2025-10-15,Standard
404,Jonas,Meyer,jonas.meyer404@example.com,Duesseldorf,Germany,2023-09-22,Premium
405,Finn,Becker,finn.becker405@example.com,Dortmund,Germany,2025-10-21,Standard
406,David,Bauer,david.bauer406@example.com,Duesseldorf,Germany,2023-05-28,Premium
407,Tom,Schmidt,tom.schmidt407@example.com,Berlin,Germany,2025-06-12,Standard
408,Marie,Schneider,marie.schneider408@example.com,Essen,Germany,2024-10-03,Standard
409,Jonas,Zimmermann,jonas.zimmermann409@example.com,Dresden,Germany,2025-04-08,Business
410,Lea,Klein,lea.klein410@example.com,Hamburg,Germany,2024-08-15,Standard
411,Laura,Mueller,laura.mueller411@example.com,Munich,Germany,2024-10-27,Standard
412,Niklas,Wolf,niklas.wolf412@example.com,Hamburg,Germany,2025-01-11,Business
413,Jonas,Fischer,jonas.fischer413@example.com,Duesseldorf,Germany,2024-05-13,Business
414,Sarah,Richter,sarah.richter414@example.com,Hamburg,Germany,2025-12-09,Standard
415,Laura,Hoffmann,laura.hoffmann415@example.com,Cologne,Germany,2024-11-26,Standard
416,Sophie,Meyer,sophie.meyer416@example.com,Dortmund,Germany,2023-06-06,Standard
417,Lea,Fischer,lea.fischer417@example.com,Dortmund,Germany,2025-12-22,Standard
418,Emma,Bauer,emma.bauer418@example.com,Dresden,Germany,2024-12-20,Standard
419,Lea,Weber,lea.weber419@example.com,Hamburg,Germany,2024-04-28,Premium
420,Mia,Schulz,mia.schulz420@example.com,Munich,Germany,2024-02-09,Premium
421,Niklas,Weber,niklas.weber421@example.com,Munich,Germany,2023-06-04,Premium
422,Clara,Schroeder,clara.schroeder422@example.com,Hanover,Germany,2025-08-08,Premium
423,Sarah,Zimmermann,sarah.zimmermann423@example.com,Bremen,Germany,2025-07-08,Standard
424,Sarah,Braun,sarah.braun424@example.com,Nuremberg,Germany,2024-10-23,Standard
425,Lea,Koch,lea.koch425@example.com,Leipzig,Germany,2023-11-06,Standard
426,Lena,Schroeder,lena.schroeder426@example.com,Bremen,Germany,2025-06-24,Standard
427,Lukas,Schulz,lukas.schulz427@example.com,Stuttgart,Germany,2023-04-26,Standard
428,Julia,Schneider,julia.schneider428@example.com,Leipzig,Germany,2024-09-27,Premium
429,Marie,Schmidt,marie.schmidt429@example.com,Stuttgart,Germany,2023-04-27,Standard
430,Lukas,Schneider,lukas.schneider430@example.com,Essen,Germany,2023-07-04,Standard
431,Niklas,Neumann,niklas.neumann431@example.com,Leipzig,Germany,2025-02-26,Standard
432,Sarah,Schwarz,sarah.schwarz432@example.com,Leipzig,Germany,2023-03-26,Premium
433,Sarah,Wagner,sarah.wagner433@example.com,Essen,Germany,2024-10-20,Standard
434,Tim,Neumann,tim.neumann434@example.com,Berlin,Germany,2023-11-05,Standard
435,Marie,Fischer,marie.fischer435@example.com,Dresden,Germany,2024-12-04,Standard
436,Lena,Neumann,lena.neumann436@example.com,Berlin,Germany,2023-12-20,Premium
437,Leon,Wolf,leon.wolf437@example.com,Dortmund,Germany,2025-06-18,Standard
438,Julia,Braun,julia.braun438@example.com,Stuttgart,Germany,2023-11-22,Premium
439,Felix,Hoffmann,felix.hoffmann439@example.com,Duesseldorf,Germany,2025-03-04,Premium
440,Clara,Koch,clara.koch440@example.com,Hanover,Germany,2023-04-18,Standard
441,Lea,Koch,lea.koch441@example.com,Stuttgart,Germany,2023-05-15,Standard
442,Paul,Schwarz,paul.schwarz442@example.com,Frankfurt,Germany,2025-03-02,Business
443,Hannah,Braun,hannah.braun443@example.com,Stuttgart,Germany,2023-11-04,Standard
444,Lena,Zimmermann,lena.zimmermann444@example.com,Duisburg,Germany,2023-10-17,Standard
445,Felix,Hoffmann,felix.hoffmann445@example.com,Munich,Germany,2025-03-13,Premium
446,Niklas,Schneider,niklas.schneider446@example.com,Dortmund,Germany,2024-09-26,Business
447,Laura,Koch,laura.koch447@example.com,Bremen,Germany,2023-09-19,Business
448,Nina,Neumann,nina.neumann448@example.com,Bremen,Germany,2023-07-11,Premium
449,David,Klein,david.klein449@example.com,Stuttgart,Germany,2025-11-07,Standard
450,Anna,Bauer,anna.bauer450@example.com,Munich,Germany,2024-09-24,Standard
451,Emma,Koch,emma.koch451@example.com,Cologne,Germany,2025-09-22,Premium
452,Leon,Weber,leon.weber452@example.com,Hamburg,Germany,2023-11-14,Standard
453,Lukas,Fischer,lukas.fischer453@example.com,Hanover,Germany,2025-11-05,Standard
454,Finn,Neumann,finn.neumann454@example.com,Bremen,Germany,2023-03-19,Business
455,Sophie,Braun,sophie.braun455@example.com,Essen,Germany,2023-09-26,Standard
456,Laura,Weber,laura.weber456@example.com,Munich,Germany,2023-11-29,Standard
457,Nina,Braun,nina.braun457@example.com,Dresden,Germany,2023-12-06,Standard
458,Marie,Schmidt,marie.schmidt458@example.com,Stuttgart,Germany,2025-04-21,Standard
459,David,Becker,david.becker459@example.com,Essen,Germany,2025-06-28,Standard
460,Lukas,Wolf,lukas.wolf460@example.com,Dortmund,Germany,2024-04-24,Standard
461,Leon,Hoffmann,leon.hoffmann461@example.com,Duisburg,Germany,2025-08-18,Standard
462,Emma,Bauer,emma.bauer462@example.com,Leipzig,Germany,2025-06-21,Standard
463,Clara,Hoffmann,clara.hoffmann463@example.com,Dortmund,Germany,2025-02-21,Premium
464,Julia,Klein,julia.klein464@example.com,Nuremberg,Germany,2023-11-28,Standard
465,Emma,Braun,emma.braun465@example.com,Nuremberg,Germany,2023-10-11,Business
466,Hannah,Schmidt,hannah.schmidt466@example.com,Nuremberg,Germany,2025-09-11,Standard
467,Felix,Schwarz,felix.schwarz467@example.com,Dresden,Germany,2023-07-30,Standard
468,Julia,Fischer,julia.fischer468@example.com,Hamburg,Germany,2024-08-06,Premium
469,Clara,Meyer,clara.meyer469@example.com,Leipzig,Germany,2024-07-12,Standard
470,Julia,Weber,julia.weber470@example.com,Hamburg,Germany,2025-06-14,Business
471,Leon,Wolf,leon.wolf471@example.com,Duisburg,Germany,2024-12-16,Standard
472,Anna,Klein,anna.klein472@example.com,Duesseldorf,Germany,2023-04-20,Business
473,Julia,Bauer,julia.bauer473@example.com,Duesseldorf,Germany,2024-04-27,Standard
474,Lena,Bauer,lena.bauer474@example.com,Berlin,Germany,2024-04-04,Premium
475,Sophie,Fischer,sophie.fischer475@example.com,Hanover,Germany,2024-11-17,Standard
476,Mia,Weber,mia.weber476@example.com,Frankfurt,Germany,2023-03-20,Business
477,Tim,Weber,tim.weber477@example.com,Leipzig,Germany,2025-08-18,Standard
478,Niklas,Mueller,niklas.mueller478@example.com,Berlin,Germany,2023-06-12,Standard
479,Hannah,Wagner,hannah.wagner479@example.com,Dortmund,Germany,2023-11-03,Business
480,Tom,Braun,tom.braun480@example.com,Duesseldorf,Germany,2025-12-16,Standard
481,Paul,Hoffmann,paul.hoffmann481@example.com,Frankfurt,Germany,2024-05-01,Standard
482,Paul,Schmidt,paul.schmidt482@example.com,Duesseldorf,Germany,2024-05-03,Premium
483,Lea,Braun,lea.braun483@example.com,Hamburg,Germany,2025-07-25,Standard
484,Paul,Schroeder,paul.schroeder484@example.com,Bremen,Germany,2023-02-03,Standard
485,Julia,Zimmermann,julia.zimmermann485@example.com,Dresden,Germany,2024-05-10,Standard
486,Mia,Hoffmann,mia.hoffmann486@example.com,Berlin,Germany,2025-05-29,Business
487,Niklas,Bauer,niklas.bauer487@example.com,Essen,Germany,2024-05-07,Standard
488,Jonas,Meyer,jonas.meyer488@example.com,Dortmund,Germany,2023-06-25,Standard
489,Felix,Schneider,felix.schneider489@example.com,Dortmund,Germany,2025-12-13,Business
490,Julia,Neumann,julia.neumann490@example.com,Duesseldorf,Germany,2023-02-11,Premium
491,Tim,Schmidt,tim.schmidt491@example.com,Stuttgart,Germany,2025-03-03,Standard
492,Hannah,Mueller,hannah.mueller492@example.com,Hanover,Germany,2025-01-01,Standard
493,Lena,Bauer,lena.bauer493@example.com,Dresden,Germany,2024-05-08,Standard
494,David,Fischer,david.fischer494@example.com,Munich,Germany,2024-11-11,Standard
495,Max,Bauer,max.bauer495@example.com,Nuremberg,Germany,2024-11-24,Standard
496,Lea,Meyer,lea.meyer496@example.com,Dresden,Germany,2025-08-09,Standard
497,Tim,Meyer,tim.meyer497@example.com,Hamburg,Germany,2023-10-04,Standard
498,Nina,Wolf,nina.wolf498@example.com,Frankfurt,Germany,2023-03-17,Standard
499,Emma,Schmidt,emma.schmidt499@example.com,Duisburg,Germany,2024-02-13,Business
500,Max,Koch,max.koch500@example.com,Dortmund,Germany,2024-09-27,Business
501,Laura,Schwarz,laura.schwarz501@example.com,Frankfurt,Germany,2025-08-27,Premium
502,Max,Wagner,max.wagner502@example.com,Stuttgart,Germany,2024-08-08,Standard
503,Clara,Schmidt,clara.schmidt503@example.com,Frankfurt,Germany,2024-11-10,Standard
504,Paul,Bauer,paul.bauer504@example.com,Duisburg,Germany,2025-06-13,Premium
505,Laura,Wolf,laura.wolf505@example.com,Stuttgart,Germany,2025-03-02,Premium
506,Ben,Schroeder,ben.schroeder506@example.com,Stuttgart,Germany,2025-10-15,Standard
507,Julia,Schulz,julia.schulz507@example.com,Dresden,Germany,2023-06-19,Business
508,Jonas,Schneider,jonas.schneider508@example.com,Essen,Germany,2025-05-31,Premium
509,Ben,Schwarz,ben.schwarz509@example.com,Stuttgart,Germany,2024-08-24,Business
510,Paul,Schneider,paul.schneider510@example.com,Bremen,Germany,2024-11-02,Premium
511,Lukas,Hoffmann,lukas.hoffmann511@example.com,Essen,Germany,2025-07-02,Standard
512,Nina,Klein,nina.klein512@example.com,Dresden,Germany,2023-12-08,Standard
513,Marie,Bauer,marie.bauer513@example.com,Berlin,Germany,2025-07-04,Business
514,Tom,Bauer,tom.bauer514@example.com,Frankfurt,Germany,2025-06-09,Premium
515,Lea,Schmidt,lea.schmidt515@example.com,Bremen,Germany,2023-06-03,Standard
516,Lea,Richter,lea.richter516@example.com,Dortmund,Germany,2025-01-14,Standard
517,Tom,Meyer,tom.meyer517@example.com,Munich,Germany,2023-03-05,Standard
518,Niklas,Wolf,niklas.wolf518@example.com,Munich,Germany,2023-03-13,Premium
519,Lena,Becker,lena.becker519@example.com,Stuttgart,Germany,2025-01-20,Business
520,Laura,Zimmermann,laura.zimmermann520@example.com,Essen,Germany,2023-03-08,Standard
521,Mia,Wolf,mia.wolf521@example.com,Stuttgart,Germany,2025-01-29,Standard
522,Marie,Schneider,marie.schneider522@example.com,Dortmund,Germany,2023-10-09,Standard
523,Felix,Richter,felix.richter523@example.com,Bremen,Germany,2024-10-05,Business
524,Hannah,Becker,hannah.becker524@example.com,Berlin,Germany,2023-08-21,Premium
525,Tom,Meyer,tom.meyer525@example.com,Dortmund,Germany,2025-10-19,Premium
526,Laura,Schwarz,laura.schwarz526@example.com,Frankfurt,Germany,2023-08-30,Standard
527,Clara,Schulz,clara.schulz527@example.com,Cologne,Germany,2025-07-02,Standard
528,Niklas,Hoffmann,niklas.hoffmann528@example.com,Cologne,Germany,2025-10-02,Standard
529,Paul,Weber,paul.weber529@example.com,Leipzig,Germany,2023-06-01,Standard
530,Ben,Wolf,ben.wolf530@example.com,Hanover,Germany,2023-06-29,Premium
531,David,Koch,david.koch531@example.com,Dresden,Germany,2024-12-12,Premium
532,Lena,Schwarz,lena.schwarz532@example.com,Duisburg,Germany,2024-08-17,Business
533,Lukas,Meyer,lukas.meyer533@example.com,Hanover,Germany,2023-12-23,Business
534,Felix,Neumann,felix.neumann534@example.com,Hamburg,Germany,2024-04-04,Standard
535,Emma,Weber,emma.weber535@example.com,Hanover,Germany,2024-04-29,Premium
536,Tim,Mueller,tim.mueller536@example.com,Dortmund,Germany,2025-01-09,Business
537,Sarah,Bauer,sarah.bauer537@example.com,Hanover,Germany,2025-08-15,Premium
538,Finn,Weber,finn.weber538@example.com,Hamburg,Germany,2023-06-26,Standard
539,Lukas,Richter,lukas.richter539@example.com,Dortmund,Germany,2025-09-07,Standard
540,Jonas,Klein,jonas.klein540@example.com,Munich,Germany,2023-06-01,Standard
541,Sophie,Schneider,sophie.schneider541@example.com,Leipzig,Germany,2025-07-10,Business
542,David,Neumann,david.neumann542@example.com,Munich,Germany,2024-12-06,Standard
543,Clara,Schwarz,clara.schwarz543@example.com,Hanover,Germany,2024-01-08,Standard
544,Mia,Klein,mia.klein544@example.com,Duisburg,Germany,2025-10-26,Premium
545,Max,Fischer,max.fischer545@example.com,Munich,Germany,2025-11-27,Standard
546,Lukas,Meyer,lukas.meyer546@example.com,Stuttgart,Germany,2023-11-28,Standard
547,Nina,Becker,nina.becker547@example.com,Dortmund,Germany,2024-12-09,Standard
548,Lukas,Schneider,lukas.schneider548@example.com,Cologne,Germany,2024-05-28,Premium
549,Lea,Schwarz,lea.schwarz549@example.com,Munich,Germany,2024-07-16,Standard
550,Lea,Hoffmann,lea.hoffmann550@example.com,Hamburg,Germany,2025-12-28,Premium
551,Julia,Meyer,julia.meyer551@example.com,Munich,Germany,2023-11-12,Standard
552,David,Braun,david.braun552@example.com,Nuremberg,Germany,2024-11-22,Premium
553,Sarah,Schmidt,sarah.schmidt553@example.com,Hamburg,Germany,2023-02-28,Standard
